Date,BTC-USD,GLD,SPY,^VIX
2014-01-02,,118.0,148.98602294921875,14.229999542236328
2014-01-03,,119.29000091552734,148.9615936279297,13.760000228881836
2014-01-06,,119.5,148.52996826171875,13.550000190734863
2014-01-07,,118.81999969482422,149.44216918945312,12.920000076293945
2014-01-08,,118.12000274658203,149.47474670410156,12.869999885559082
2014-01-09,,118.45999908447266,149.57244873046875,12.890000343322754
2014-01-10,,120.26000213623047,149.9796905517578,12.140000343322754
2014-01-13,,121.0199966430664,147.98426818847656,13.279999732971191
2014-01-14,,119.88999938964844,149.59693908691406,12.279999732971191
2014-01-15,,119.66000366210938,150.4032745361328,12.279999732971191
2014-01-16,,119.79000091552734,150.207763671875,12.529999732971191
2014-01-17,,120.93000030517578,149.57244873046875,12.4399995803833
2014-01-21,,119.69999694824219,150.01229858398438,12.869999885559082
2014-01-22,,119.19000244140625,150.11004638671875,12.84000015258789
2014-01-23,,121.79000091552734,148.8801727294922,13.770000457763672
2014-01-24,,122.29000091552734,145.70359802246094,18.139999389648438
2014-01-27,,120.95999908447266,144.9869384765625,17.420000076293945
2014-01-28,,120.94999694824219,145.85025024414062,15.800000190734863
2014-01-29,,122.47000122070312,144.4493408203125,17.350000381469727
2014-01-30,,119.7699966430664,145.98056030273438,17.290000915527344
2014-01-31,,120.08999633789062,145.12538146972656,18.40999984741211
2014-02-03,,121.31999969482422,141.8592529296875,21.440000534057617
2014-02-04,,120.98999786376953,142.8529815673828,19.110000610351562
2014-02-05,,121.29000091552734,142.6737518310547,19.950000762939453
2014-02-06,,121.23999786376953,144.5552215576172,17.229999542236328
2014-02-07,,122.16999816894531,146.34707641601562,15.289999961853027
2014-02-10,,122.91999816894531,146.61595153808594,15.260000228881836
2014-02-11,,124.36000061035156,148.2204132080078,14.510000228881836
2014-02-12,,124.43000030517578,148.2937469482422,14.300000190734863
2014-02-13,,125.48999786376953,149.05931091308594,14.140000343322754
2014-02-14,,127.1500015258789,149.88198852539062,13.569999694824219
2014-02-18,,127.4000015258789,150.06114196777344,13.869999885559082
2014-02-19,,126.2699966430664,149.06748962402344,15.5
2014-02-20,,127.5999984741211,149.94712829589844,14.789999961853027
2014-02-21,,127.58000183105469,149.77609252929688,14.680000305175781
2014-02-24,,128.99000549316406,150.60690307617188,14.229999542236328
2014-02-25,,129.2100067138672,150.54983520507812,13.670000076293945
2014-02-26,,128.11000061035156,150.55804443359375,14.350000381469727
2014-02-27,,128.1999969482422,151.34805297851562,14.039999961853027
2014-02-28,,127.62000274658203,151.73086547851562,14.0
2014-03-03,,130.2899932861328,150.6638641357422,16.0
2014-03-04,,128.67999267578125,152.78155517578125,14.100000381469727
2014-03-05,,128.88999938964844,152.92001342773438,13.890000343322754
2014-03-06,,130.1699981689453,153.27023315429688,14.210000038146973
2014-03-07,,129.08999633789062,153.3354034423828,14.109999656677246
2014-03-10,,129.1300048828125,153.25393676757812,14.199999809265137
2014-03-11,,129.86000061035156,152.49647521972656,14.800000190734863
2014-03-12,,131.75999450683594,152.53720092773438,14.470000267028809
2014-03-13,,132.2100067138672,150.82679748535156,16.219999313354492
2014-03-14,,133.10000610351562,150.4032745361328,17.81999969482422
2014-03-17,,131.63999938964844,151.7634735107422,15.640000343322754
2014-03-18,,130.6199951171875,152.84666442871094,14.520000457763672
2014-03-19,,128.08999633789062,152.0322265625,15.119999885559082
2014-03-20,,127.86000061035156,152.92001342773438,14.520000457763672
2014-03-21,,128.47000122070312,152.32688903808594,15.0
2014-03-24,,126.18000030517578,151.69696044921875,15.09000015258789
2014-03-25,,126.41000366210938,152.41690063476562,14.020000457763672
2014-03-26,,125.41000366210938,151.3206787109375,14.930000305175781
2014-03-27,,124.58999633789062,151.0015869140625,14.619999885559082
2014-03-28,,124.55999755859375,151.74609375,14.40999984741211
2014-03-31,,123.61000061035156,152.98951721191406,13.880000114440918
2014-04-01,,123.38999938964844,154.00401306152344,13.100000381469727
2014-04-02,,124.31999969482422,154.51934814453125,13.09000015258789
2014-04-03,,123.91999816894531,154.31483459472656,13.369999885559082
2014-04-04,,125.56999969482422,152.49053955078125,13.960000038146973
2014-04-07,,124.91000366210938,150.8052978515625,15.569999694824219
2014-04-08,,126.08999633789062,151.42698669433594,14.890000343322754
2014-04-09,,126.31999969482422,153.05499267578125,13.819999694824219
2014-04-10,,127.01000213623047,149.83995056152344,15.890000343322754
